DateTime,SpotPrice_RRP,PredictedPrice
2025-04-17 23:30:00,234.54,215.04510931625168
2025-04-18 00:00:00,199.47,167.4981351986089
2025-04-18 00:30:00,190.79,156.38310769479884
2025-04-18 01:00:00,167.72,149.89331245230704
2025-04-18 01:30:00,164.02,138.53413027082934
2025-04-18 02:00:00,149.73,138.53413027082934
2025-04-18 02:30:00,141.17,149.58233040377408
2025-04-18 03:00:00,140.76,202.31324408618698
2025-04-18 03:30:00,141.74,119.28132617153165
2025-04-18 04:00:00,142.05,120.81505872250123
2025-04-18 04:30:00,143.15,121.2836371919848
2025-04-18 05:00:00,153.5,121.78224449615284
2025-04-18 05:30:00,140.0,135.32426624622786
2025-04-18 06:00:00,146.58,130.52823847685556
2025-04-18 06:30:00,154.44,135.45121593562192
2025-04-18 07:00:00,125.43,257.3152215184932
2025-04-18 07:30:00,68.34,89.86970104973805
2025-04-18 08:00:00,-9.33,50.35177522696626
2025-04-18 08:30:00,-20.67,-4.091229303791673
2025-04-18 09:00:00,-22.43,-10.313064595844763
2025-04-18 09:30:00,-23.38,-18.089974802404097
2025-04-18 10:00:00,-26.76,-18.089974802404097
2025-04-18 10:30:00,-32.68,-18.089974802404097
2025-04-18 11:00:00,-37.22,-25.477012416576702
2025-04-18 11:30:00,-37.61,-26.413286122784815
2025-04-18 12:00:00,-35.45,-24.512340785883666
2025-04-18 12:30:00,-35.04,-23.576067079675553
2025-04-18 13:00:00,-33.47,-23.576067079675553
2025-04-18 13:30:00,-30.43,-23.94589172854807
2025-04-18 14:00:00,-28.55,-17.78624215384256
2025-04-18 14:30:00,-26.1,-16.939514799546032
2025-04-18 15:00:00,-14.77,-15.962735996709759
2025-04-18 15:30:00,-1.35,-6.651023380585289
2025-04-18 16:00:00,40.37,13.643960251611555
2025-04-18 16:30:00,96.96,46.36340547370951
2025-04-18 17:00:00,199.14,92.96641013920876
2025-04-18 17:30:00,237.69,240.72157163828336
2025-04-18 18:00:00,199.13,456.8411822716832
2025-04-18 18:30:00,190.46,213.1089736339519
2025-04-18 19:00:00,177.94,182.33337507873762
2025-04-18 19:30:00,172.12,196.56747345295028
2025-04-18 20:00:00,160.03,237.36080944249937
2025-04-18 20:30:00,162.0,225.86178832115147
2025-04-18 21:00:00,163.19,226.35951468521264
2025-04-18 21:30:00,161.01,226.35951468521264
2025-04-18 22:00:00,151.98,225.86178832115147
2025-04-18 22:30:00,162.0,242.10706032494468
2025-04-18 23:00:00,154.94,210.633221676348
2025-04-18 23:30:00,153.46,139.05059359147992
2025-04-19 00:00:00,148.04,144.15905290919514
2025-04-19 00:30:00,133.39,129.25494470134683
2025-04-19 01:00:00,124.15,111.96491681697101
2025-04-19 01:30:00,102.17,101.2609069586184
2025-04-19 02:00:00,104.45,98.96324292644273
2025-04-19 02:30:00,91.04,94.2617209440375
2025-04-19 03:00:00,78.88,75.03309590863536
2025-04-19 03:30:00,91.53,60.36047825707197
2025-04-19 04:00:00,97.0,70.8547669438425
2025-04-19 04:30:00,96.78,77.71239651871467
2025-04-19 05:00:00,99.06,78.39810548386309
2025-04-19 05:30:00,97.18,106.15465646168519
2025-04-19 06:00:00,98.62,80.99986259772058
2025-04-19 06:30:00,106.59,85.46115931738882
2025-04-19 07:00:00,89.51,91.28836519390671
2025-04-19 07:30:00,37.93,74.52627161816254
2025-04-19 08:00:00,-7.8,29.90972428384095
2025-04-19 08:30:00,-18.79,-7.354658972840344
2025-04-19 09:00:00,0.33,-11.189298289740787
2025-04-19 09:30:00,-23.85,3.8531609587373365
2025-04-19 10:00:00,-23.93,-18.264151690210543
2025-04-19 10:30:00,-24.32,-18.264151690210543
2025-04-19 11:00:00,-25.43,-18.264151690210543
2025-04-19 11:30:00,-22.24,-18.264151690210543
2025-04-19 12:00:00,-22.3,-17.831638239147637
2025-04-19 12:30:00,-23.11,-16.44329946933585
2025-04-19 13:00:00,-23.36,-16.44329946933585
2025-04-19 13:30:00,-24.56,-16.86776386463665
2025-04-19 14:00:00,-24.82,-17.799130594117926
2025-04-19 14:30:00,4.44,-16.72541536424659
2025-04-19 15:00:00,45.49,9.804243481542086
2025-04-19 15:30:00,31.46,42.84061487293743
2025-04-19 16:00:00,79.62,38.21317667444212
2025-04-19 16:30:00,100.72,73.69695467351443
2025-04-19 17:00:00,158.92,112.7642182667612
2025-04-19 17:30:00,176.41,169.60233420910998
2025-04-19 18:00:00,175.31,164.09532843971803
2025-04-19 18:30:00,158.17,180.79698887084632
2025-04-19 19:00:00,144.84,150.27083426663575
2025-04-19 19:30:00,129.42,171.24300205356235
2025-04-19 20:00:00,115.68,140.6278461303498
2025-04-19 20:30:00,110.08,129.48394290352687
2025-04-19 21:00:00,126.96,132.98662266792
2025-04-19 21:30:00,115.2,141.7774442701594
2025-04-19 22:00:00,108.7,131.1772769620963
2025-04-19 22:30:00,137.48,95.02011788231476
2025-04-19 23:00:00,146.07,156.02608368156837
2025-04-19 23:30:00,134.32,139.1982497246864
2025-04-20 00:00:00,110.44,117.89392176541605
2025-04-20 00:30:00,102.66,105.36762381367345
2025-04-20 01:00:00,94.35,95.92827425686562
2025-04-20 01:30:00,84.99,83.93983301145123
